"id","ref_id","user_id","batch_id","amount","charge","profit","refund","status","medium","payment_channel","transaction_context","created_at"
"26765","nivas_11642_1776894075511","11642",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 22:42:30"
"26766","nivas_14290_1776894186924","14290",NULL,"1295","95","82","0","successful","NIVASITY","wallet","purchase","2026-04-22 22:43:40"
"26767","nivas_9237_1776894210075","9237",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 22:44:24"
"26768","nivas_8343_1776894313","8343",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 22:46:48"
"26770","nivas_9207_1776895159679","9207",NULL,"1295","95","82","0","successful","NIVASITY","wallet","purchase","2026-04-22 22:59:21"
"26771","nivas_8724_1776895254","8724",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:01:56"
"26772","nivas_11924_1776895870726","11924",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:12:05"
"26774","nivas_11576_1776896231364","11576",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:18:36"
"26775","nivas_8517_1776896351935","8517",NULL,"1295","95","82","0","successful","NIVASITY","wallet","purchase","2026-04-22 23:19:14"
"26776","nivas_8784_1776896465153","8784",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:22:07"
"26777","nivas_10820_1776896646977","10820",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:25:57"
"26779","nivas_1048_1776897161478","1048",NULL,"3110","110","75","0","successful","NIVASITY","wallet","purchase","2026-04-22 23:32:42"
"26780","nivas_14291_1776897388083","14291",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:38:38"
"26782","nivas_5491_1776898636244","5491",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 23:58:29"
"26783","nivas_11852_1776898784840","11852",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:01:02"
"26784","nivas_14295_1776899656078","14295",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:16:46"
"26785","nivas_11670_1776900410414","11670",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:28:34"
"26787","nivas_13017_1776900998596","13017",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-23 00:36:47"
"26788","nivas_8307_1776901191705","8307",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:40:24"
"26789","nivas_12724_1776926261954","12724",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:41:37"
"26790","nivas_8991_1776902070175","8991",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:56:12"
"26791","nivas_11739_1776902163554","11739",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 00:57:14"
"26792","nivas_11715_1776904025794","11715",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 01:28:44"
"26793","nivas_9578_1776904149622","9578",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 01:32:38"
"26795","nivas_3627_1776905103193","3627",NULL,"4310","110","67","0","successful","NIVASITY","wallet","purchase","2026-04-23 01:45:05"
"26798","nivas_13678_1776906541143","13678",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 02:09:03"
"26799","nivas_9654_1776906529277","9654",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 02:09:43"
"26800","nivas_1034_1776906782715","1034",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 02:15:32"
"26803","nivas_14297_1776907211678","14297",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 02:20:14"
"26804","nivas_14177_1776908554","14177",NULL,"3110","110","78","0","successful","NIVASITY","wallet","purchase","2026-04-23 02:42:34"
"26805","nivas_11568_1776909726285","11568",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 03:03:39"
"26806","nivas_8740_1776909963","8740",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 03:07:07"
"26807","nivas_14301_1776911641171","14301",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 03:35:56"
"26808","nivas_11942_1776912071163","11942",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 03:43:23"
"26809","nivas_11646_1776917343693","11646",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 05:12:01"
"26810","nivas_8363_1776917723130","8363",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 05:16:06"
"26811","nivas_14304_1776919066520","14304",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 05:39:21"
"26812","nivas_3382_1776920139906","3382",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 05:56:55"
"26813","nivas_14243_1776922123565","14243",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 06:30:14"
"26814","nivas_14306_1776922282754","14306",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 06:32:42"
"26815","nivas_11779_1776922729153","11779",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 06:40:09"
"26816","nivas_8911_1776923684","8911",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 06:57:09"
"26819","nivas_14310_1776924074279","14310",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:04:04"
"26821","nivas_14311_1776924473408","14311",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 07:07:55"
"26822","nivas_14308_1776924636538","14308",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 07:10:38"
"26823","nivas_9388_1776924562096","9388",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:11:07"
"26824","nivas_10279_1776924516","10279",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:12:03"
"26825","nivas_10279_1776924649","10279",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:15:23"
"26826","nivas_8050_1776924944613","8050",NULL,"1295","95","82","0","successful","NIVASITY","wallet","purchase","2026-04-23 07:15:44"
"26827","nivas_13965_1776924927900","13965",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:20:02"
"26828","nivas_14309_1776925256015","14309",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:22:24"
"26830","nivas_14313_1776925652141","14313",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:28:32"
"26831","nivas_14314_1776926047","14314",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 07:34:07"
"26832","nivas_13831_1776925979612","13831",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:34:34"
"26834","nivas_13904_1776925945121","13904",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:40:03"
"26835","nivas_14316_1776926396917","14316",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:42:24"
"26836","nivas_11733_1776926352318","11733",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:42:52"
"26837","nivas_11972_1776926499925","11972",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:43:37"
"26838","nivas_14065_1776926583680","14065",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 07:43:54"
"26840","nivas_14319_1776927595984","14319",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:04:03"
"26842","nivas_13396_1776928119451","13396",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 08:08:42"
"26843","nivas_12663_1776928232738","12663",NULL,"1295","95","82","0","successful","NIVASITY","wallet","purchase","2026-04-23 08:10:37"
"26844","nivas_11858_1776928263798","11858",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:12:10"
"26845","nivas_11808_1776928501563","11808",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:16:23"
"26846","nivas_10570_1776928502","10570",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:16:27"
"26847","nivas_14320_1776928494022","14320",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:18:07"
"26849","nivas_13958_1776929163397","13958",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 08:26:05"
"26850","nivas_13975_1776929256915","13975",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:29:15"
"26853","nivas_14321_1776929929997","14321",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-23 08:38:52"
"26854","nivas_14248_1776930247865","14248",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 08:44:11"
"26855","nivas_10666_1776929841147","10666",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:45:02"
"26856","nivas_10818_1776930473840","10818",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:48:23"
"26857","nivas_14324_1776930558963","14324",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:51:55"
"26858","nivas_7872_1776930817177","7872",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:54:35"
"26859","nivas_8322_1776930763432","8322",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:55:25"
"26860","nivas_12873_1776930891297","12873",NULL,"2759","159","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:56:31"
"26861","nivas_14326_1776931013456","14326",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 08:57:45"
"26862","nivas_6397_1776931146429","6397",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:00:18"
"26863","nivas_14237_1776931162909","14237",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:00:20"
"26864","nivas_14060_1776931275977","14060",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:02:32"
"26865","nivas_10867_1776931345555","10867",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:03:16"
"26866","nivas_14329_1776931377338","14329",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:04:24"
"26867","nivas_14331_1776931607578","14331",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:07:57"
"26868","nivas_14330_1776931768721","14330",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:10:30"
"26869","nivas_1203_1776931735063","1203",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:10:39"
"26870","nivas_14328_1776932113638","14328",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:16:43"
"26871","nivas_14332_1776932104586","14332",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:16:52"
"26872","nivas_14335_1776932283236","14335",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:18:37"
"26873","nivas_14337_1776932354010","14337",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:19:59"
"26875","nivas_14334_1776932815747","14334",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:27:50"
"26876","nivas_2561_1776932730106","2561",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:28:03"
"26877","nivas_14322_1776933168922","14322",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 09:32:52"
"26878","nivas_11784_1776933726153","11784",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:45:07"
"26879","nivas_14364_1776934261324","14364",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:51:56"
"26880","nivas_11724_1776934607584","11724",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 09:59:14"
"26881","nivas_8310_1776934907451","8310",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:04:03"
"26882","nivas_13228_1776935033863","13228",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:06:44"
"26883","nivas_4987_1776935682390","4987",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:16:28"
"26884","nivas_9228_1776936096524","9228",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:22:50"
"26885","nivas_14380_1776936581791","14380",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:30:27"
"26886","nivas_14195_1776936855580","14195",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:38:45"
"26887","nivas_14384_1776937280425","14384",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:43:56"
"26888","nivas_14385_1776937336295","14385",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:44:08"
"26889","nivas_12175_1776937621","12175",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:49:02"
"26890","nivas_14390_1776937716893","14390",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:50:03"
"26891","nivas_10165_1776938020999","10165",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:54:54"
"26892","nivas_4694_1776937947","4694",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:54:56"
"26893","nivas_14264_1776937952616","14264",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 10:56:03"
"26894","nivas_14393_1776938304018","14393",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:00:00"
"26895","nivas_14392_1776938068991","14392",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:03:36"
"26896","nivas_14275_1776938673579","14275",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:07:41"
"26897","nivas_14398_1776939140638","14398",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:13:04"
"26898","nivas_14397_1776939120508","14397",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:13:09"
"26900","nivas_8719_1776939340506","8719",NULL,"1295","95","82","0","successful","NIVASITY","wallet","purchase","2026-04-23 11:15:43"
"26901","nivas_11349_1776939127799","11349",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:16:03"
"26902","nivas_14401_1776939742059","14401",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:23:12"
"26903","nivas_14400_1776939877612","14400",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:26:21"
"26904","nivas_14137_1776940280806","14137",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:34:02"
"26905","nivas_11571_1776940399802","11571",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:38:00"
"26906","nivas_14402_1776940625085","14402",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:38:51"
"26907","nivas_14411_1776941501119","14411",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:51:08"
"26908","nivas_14407_1776941275759","14407",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:51:21"
"26909","nivas_14412_1776941789615","14412",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 11:57:58"
"26911","nivas_14409_1776942087186","14409",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 12:01:30"
"26912","nivas_6659_1776942084967","6659",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:03:04"
"26913","nivas_9991_1776942625310","9991",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:15:08"
"26914","nivas_12337_1776942941632","12337",NULL,"2658","158","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:17:01"
"26915","nivas_14416_1776942975314","14416",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:17:55"
"26916","nivas_14415_1776943318778","14415",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:23:07"
"26917","nivas_11762_1776943494956","11762",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:28:03"
"26919","nivas_13670_1776943652225","13670",NULL,"2658","158","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:28:50"
"26920","nivas_14419_1776943737455","14419",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:30:19"
"26921","nivas_14418_1776943743221","14418",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:31:56"
"26922","nivas_14422_1776944002627","14422",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 12:33:24"
"26924","nivas_12467_1776944628179","12467",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:45:06"
"26925","nivas_10379_1776944727998","10379",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:46:29"
"26926","nivas_14006_1776944836028","14006",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:49:30"
"26928","nivas_14428_1776945403377","14428",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 12:57:37"
"26929","nivas_13120_1776945828232","13120",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-23 13:03:53"
"26930","nivas_14432_1776945949704","14432",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:06:54"
"26931","nivas_14433_1776946015996","14433",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:07:46"
"26932","nivas_14431_1776945916460","14431",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:10:02"
"26933","nivas_9813_1776946261346","9813",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:12:01"
"26934","nivas_14437_1776946281290","14437",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:12:20"
"26935","nivas_14436_1776946446050","14436",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:16:20"
"26936","nivas_14438_1776946626285","14438",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:17:39"
"26937","nivas_14071_1776946959268","14071",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:23:22"
"26938","nivas_3783_1776946907353","3783",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:24:23"
"26939","nivas_7866_1776947466910","7866",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:31:32"
"26940","nivas_14141_1776947440488","14141",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:32:15"
"26942","nivas_14442_1776947425118","14442",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:34:49"
"26943","nivas_14445_1776947595121","14445",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:35:02"
"26944","nivas_14443_1776947473059","14443",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:37:16"
"26945","nivas_14440_1776947933358","14440",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 13:38:56"
"26946","nivas_11205_1776947993209","11205",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:42:03"
"26947","nivas_14447_1776947910215","14447",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:42:14"
"26948","nivas_14441_1776948088149","14441",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:44:03"
"26949","nivas_9485_1776948443634","9485",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:50:04"
"26950","nivas_7703_1776948611175","7703",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:50:59"
"26952","nivas_4178_1776948861466","4178",NULL,"2658","158","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:56:00"
"26953","nivas_14450_1776948944109","14450",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:56:34"
"26954","nivas_8795_1776948911967","8795",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:56:52"
"26955","nivas_14448_1776948943465","14448",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 13:57:27"
"26956","nivas_14449_1776949159470","14449",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 13:59:21"
"26957","nivas_14452_1776949264190","14452",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:01:46"
"26958","nivas_14453_1776949236233","14453",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:02:21"
"26959","nivas_13671_1776949388931","13671",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:06:04"
"26960","nivas_10822_1776949631945","10822",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:09:38"
"26961","nivas_13725_1776949846188","13725",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:12:50"
"26962","nivas_14458_1776949851515","14458",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:13:15"
"26963","nivas_12609_1776949967203","12609",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:16:04"
"26964","nivas_14299_1776949993598","14299",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:16:43"
"26965","nivas_14456_1776950098889","14456",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:20:03"
"26966","nivas_14461_1776950489066","14461",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:22:45"
"26967","nivas_14463_1776950620740","14463",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:24:22"
"26968","nivas_9786_1776950974614","9786",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:32:02"
"26969","nivas_14270_1776951099706","14270",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:32:40"
"26970","nivas_10706_1776951387368","10706",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:37:37"
"26971","nivas_6962_1776952010840","6962",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:49:14"
"26973","nivas_7077_1776952339753","7077",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 14:56:02"
"26975","nivas_14467_1776952869499","14467",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 15:01:10"
"26977","nivas_12527_1776953265278","12527",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:10:02"
"26978","nivas_14460_1776953379327","14460",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:11:51"
"26982","nivas_13171_1776954048","13171",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-23 15:20:49"
"26983","nivas_14105_1776953867616","14105",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:20:55"
"26984","nivas_14469_1776953819729","14469",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:21:26"
"26985","nivas_13037_1776954126608","13037",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-23 15:22:08"
"26986","nivas_8304_1776954159","8304",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:26:24"
"26988","nivas_11493_1776954488782","11493",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:32:03"
"26989","nivas_11540_1776954776713","11540",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 15:33:50"
"26991","nivas_14471_1776955501705","14471",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 15:45:03"
"26992","nivas_14294_1776956866988","14294",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:09:21"
"26993","nivas_6814_1776957265878","6814",NULL,"2100","100","68","2000","successful","PAYSTACK","gateway","purchase","2026-04-23 16:15:54"
"26994","nivas_11563_1776957296859","11563",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:16:17"
"26995","nivas_14302_1776957899299","14302",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:26:05"
"26996","nivas_14470_1776957941536","14470",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:27:59"
"26997","nivas_14472_1776958034462","14472",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:28:11"
"26998","nivas_9754_1776958415531","9754",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:34:22"
"26999","nivas_14455_1776959301613","14455",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:49:42"
"27000","nivas_14474_1776959403109","14474",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:52:23"
"27001","nivas_12313_1776959730004","12313",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 16:56:06"
"27002","nivas_11769_1776960013325","11769",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:04:03"
"27003","nivas_14466_1776961016730","14466",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:18:08"
"27005","nivas_14296_1776961135783","14296",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-23 17:19:35"
"27008","nivas_14477_1776961600581","14477",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 17:26:46"
"27009","nivas_11755_1776961617230","11755",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:27:54"
"27010","nivas_14213_1776962216003","14213",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:38:04"
"27011","nivas_13748_1776962531254","13748",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:43:58"
